Comment,Toxic,Urdu,predicted_label
"Para Ra Ra Pa Pa
Dekho Maan Lo Tum
Para Ra Ra Pa Pa
Ishq Mein Dil Lagaataa Hai Vo Rotaa Hai
Ishq Mein Dil Lagaataa Hai Vo Rotaa Hai
Koi Paaye Koi Khoye, Koi Hanse Koi Roye
Koi Jaage Koi Soye Pal Pal
Ek Sholaa Bhadkaaye, Beqaraari Ye Badaaye
Hamen Badaa Tadpaaye Pal Pal
Na Na Na
Na Na Na
O Jaanaa Kah Rahaa Hai Dil
O Jaanaa Hamse Aake Mil
O Jaanaa Door Dil Se Na Jaanaa
O Jaanaa Kah Rahaa Hai Dil
O Jaanaa Kah Rahaa Hai Dil
O Jaanaa Hamse Aake Mil
O Jaanaa Door Dil Se Na Jaanaa
O Jaanaa Kah Rahaa Hai Dil
O Jaanaa Kah Rahaa Hai Dil
O Jaanaa Hamse Aake Mil
O Jaanaa Door Dil Se Na Jaanaa
O Jaanaa Kah Rahaa Hai Dil
O O O O O O O O O O O O",0.0, پڑا را را پا پا دیکھو مان لو تم پڑا را را پا پا عشق میں دل لگاتا ہے وہ روتا ہے عشق میں دل لگاتا ہے وہ روتا ہے کوئی پائے کوئی کھوئے ، کوئی ہنسے کوئی روئے کوئی جاگے کوئی سوئے پل پل ایک شعلہ بھڑکاے ، بے قراری یہ بڑھائے ہمیں بڑا تڑپائے پل پل نا نا نا نا نا نا او جاناں کہہ رہا ہے دل و جاناں ہم سے آکے مل و جاناں دور دل سے نہ جاناں او جاناں کہہ رہا ہے دل او جاناں کہہ رہا ہے دل او جاناں ہم سے آکے مل او جاناں دور دل سے نہ جاناں او جاناں کہ رہا ہے دل او جاناں کہہ رہا ہے دل او جاناں ہم سے آکے مل او جاناں دور دل سے نہ جاناں او جاناں کہہ رہا ہے دل و و و و و و و و و و و و ,1
Nice to talk u tc,0.0, نائس ٹو ٹاک یو ٹی سی ,0
tati,1.0, ٹٹی ,0
"Chadhti jawaani teri meri
Mil jaane mein kaahe ki hai teri
Josh mein aake chal nikle hain hum yaara
Hone de dhadkan ki hera pheri
Pyaar ki rasmein phir sochenge
Theek hai kya aur galti kya hai hum matwaale kya jaane
Arre hum matwaale kya jaane, hum matwaale kya jaane, yea yea yea
Hamraahi jab ho mastaana
Mauj mein ho dil deewaana
Phir chalne waale rukte hain kahan",0.0, چڑھتی جوانی تیری میری مل جانے میں کاہے کی ہے تیری جوش میں آکے چل نکلے ہیں ہم یارا ہونے دے دھڑکن کی ہیرا پھیری پیار کی رسمیں پھر سوچیں گے ٹھیک ہے کیا اور غلطی کیا ہے ہم متوالے کیا جانے ارے ہم متوالے کیا جانے ، ہم متوالے کیا جانے ، یہ یہ یہ ہمرائی جب ہو مستانہ موج میں ہو دل دیوانہ پھر چلنے والے رکتے ہیں کہاں ,1
f******,1.0, ایف****** ,1
Last me ar ar ar k bad vo bolta h mujhe aapke boobs chusne h vo vala scene kyu kat diya????,1.0, لاسٹ میں ار ار ار کے بعد وہ بولتا ہے مجھے آپ کے بوبز چُوسنے ہیں وہ والا سین کیوں کاٹ دیا ؟ ؟ ؟ ؟ ,1
Jin mein Brasilia mein waqaye Eatadio Mane Garrincha bhi shamil hai,0.0, جن میں براسیلیا میں واقع ایسٹیڈیو مانے گارینچا بھی شامل ہے ,1
Bhai ksi ahlesunat ulama k paas jao. inshallah jwab mle GA.,0.0, بھائی کسی اہل سنت علماء کے پاس جاؤ . ان شاء اللہ جواب ملے گا . ,0
Un k vote elag hony chahiay,0.0, ان کے ووٹ الگ ہونے چاہے ,1
aisha shine Mara to dil chahta ha ma es ko kutti bana Kar chodo 00966536908700 imo whatsap,1.0, عائشہ شائن میرا تو دل چاہتا ہے میں اس کو کتی بنا کر چودوں 00966536908700 آئی ایم او وٹس ایپ ,1
 jis mein mein 8 heere jadey hue hain is Necklace mein mojood Heeroun ko 10 taa 15 caret ki pemaiesh di gayi hai ,0.0, جس میں میں 8 ہیرے جڑے ہوئے ہیں اس نیکلیس میں موجود ہیروں کو 10 تا 15 کیرٹ کی پیمائش دی گئی ہے ,1
To bada mathor chod he.sala jinda wapes dia bahot he. Awamko milne ke sath jinda na chod na tha magar armi basaya or to zota. To mother fucker.,1.0, تو بڑا مادر چود ہے . سالا زندہ واپس دیا بہت ہے . عوام کو ملنے کے ساتھ زندہ نا چھوڑ نا تھا مگر آرمی بسایا اور تو زوتا . تو مدر فکر . ,1
Siddhu gaddar hai. Liken unse pehle ek baat such hai congress janamse hi gaddar hai aur Pakistan ka hidden agent hai,1.0, سدھو غدار ہے . لیکن انسے پہلے اک بات سچ ہے کانگریس جنم سے ہی غدار ہے اور پاکستان کا ہڈن ایجنٹ ہے ,1
Baaton baaton main bicherney ka ishara kr kKhud b roya wo bohat hm se kinara kr kSochta rehta hun tanhae main anjaam-e-khaloosPhir usi se jurm-e-muhabbat ko dobara kar k,0.0, باتوں باتوں میں بچھڑنے کا اشارہ کر کہ خود بی رویا وہ بہت ہم سے کنارہ کر کہ سوچتا رہتا ہوں تنہائی میں انجام خلوص بھر اسی سے جرم محبت کو دوبارہ کر کے ,1
Jab tak ishaq dar ha taab tak khush nahi hosakta.,0.0, جب تک اسحاق ڈار ہے تب تک کچھ نہیں ہوسکتا . ,1
Darhi rakh k ace baten kr rae ho tm smjhty ho k bht achy lg rae ho? Tm ne in media walo ko promote kiya ha jinhon ne ni dekha ab wo b dekhen gy shame on you,1.0, داڑھی رکھ کے ایسی باتیں کر رہے ہو تم سمجھتے ہو کہ بہت اچھے لگ رہے ہو ؟ تم نے ان میڈیا والوں کو پروموٹ کیا ہے جنہوں نے نہیں دیکھا اب وہ بھی دیکھیں گے شیم آن یو ,1
chutya sala.. bewakoof kahi ky,1.0, چوتیا سالا . . بیوقوف کہیں کے ,1
Joot polta ha gando,1.0, جھوٹ پولتا ہے گانڈو ,1
Abi kuch be nahin ho gaCase hazam,0.0, ابھی کچھ بھی نہیں ہو گاکیس ہضم ,1
Mera lund logi monika choot mein,1.0, میرا لنڈ لوگی مونیکا چوت میں ,0
khayaal rahay ke hafta ke roz Israeli fouj ne Gaza ki patti par kayi maqamat par shadeed bombari ki thi jis ke nateeja mein do bachay shaheed aur aik 25 shehri zakhmi hogaye thay,0.0, خیال رہے کہ ہفتہ کے روز اسرائیلی فوج نے ،غزہ کی پٹی پر کئی مقامات پر شدید بمباری کی تھی جس کے نتیجہ میں دو بچے شہید اور ایک 25 شہری زخمی ہوگئے تھے ,1
Black me h kya???????,0.0, بلیک میں ہے کیا ؟ ؟ ؟ ؟ ؟ ؟ ؟ ,1
"Wishing u kuch khatti,Kuch meethi,Kuch chatpati,Kuch chulbulikhushion se bhari",0.0, وشنگ یو کچھ کھٹی ، کچھ میٹھی ، کچھ چٹپٹی ، کچھ چلبلی خوشیوں سے بھری ,1
"Is par Imran ne kaha, Kaisa celebrity status",0.0, اس پر عمران نے کہا ، کیسا سیلیبرٹی اسٹیٹس ,1
Hum apney rooh tairey jism mein hi choorr aaeyTujhey galey sey lagana to ik bahana tha,0.0, ہم اپنے روح تیرے جسم میں ہی چور آییتوجحیی گلے سے لگانا تو اک بہانہ تھا ,1
Fashion karna kitna zarori hai ?,0.0, فیشن کرنا کتنا ضروری ہے ؟ ,1
Iss k tittle ki wajah se isski video ko unlike kro sab plZ,0.0, اس کے ٹائٹل کی وجہ سے اسکی ویڈیو کو انلائک کرو سب پلیز ,1
Jo huwa wo b butana,0.0, جو ہوا وہ بھی بتانا ,1
Koi lrki he,0.0, کوئی لڑکی ہے ,0
"tere gulshan se jyada viraan koiviraana na ho
iss duniya mein koi tera apan toh kya begana na ho
apan toh kya begana na ho
kisi ka pyar kya tu berukhi ko tarse
mere dushman tu meri dosti ko tarse
mere dushman",0.0, تیرے گلشن سے زیادہ ویران کوئی ویرانا نہ ہو اس دنیا میں کوئی تیرا اپن تو کیا بیگانہ نہ ہو اپن تو کیا بیگانہ نہ ہو کسی کا پیار کیا تو بےرخی کو ترسے میرے دشمن تو میری دوستی کو ترسے میرے دشمن ,1
Ladki ke waalid ne bataya ke yahan doctoron ne bataya ke ladki ke naazuk hisson se khoon ke ikhraj ko roknay ke liye cesarean karna padega,0.0, لڑکی کے والد نے بتایا کہ یہاں ڈاکٹروں نے بتایا کہ لڑکی کے نازک حصوں سے خون کے اِخْراج کو روکنے کے لئے کیساریئن کرنا پڑیگا ,1
aise lagta hai jaise wo meri peecha peecha are hai aisr lagta,0.0, ایسے لگتا ہے جیسے وہ میری پیچھا پیچھا آر ہے ایسر لگتا ,0
Aik tajir Sulton Sulehim ney bataya ke duniya ke kisi bhi Shaher ke muqabaley mein sab se ziyada Madina ke khajoor pasand ki jati hai,0.0, ایک تاجر سلطن سلیحم نے بتایا کہ دنیا کے کسی بھی شہر کے مقابلے میں سب سے زیادہ مدینہ کی کھجور پسند کی جاتی ہے ,1
@Aakib Hashmi Indians Ka IQ Level -1000 pe He,0.0, @ عاقب ہاشمی انڈینز کا آئی کیو لیول -1000 پہ ہے ,1
"woh chehra chaand hai aankhen sitaaren
woh chehra chaand hai aankhen sitaaren
zameen phoolon ki jannat ho gayi hai
zameen phoolon ki jannat ho gayi hai
yeh duniya khoobsurat ho gayi hai
mujhe tumse mohabbat ho gayi hai",0.0, وہ چہرہ چاند ہے آنکھیں ستاریں وہ چہرہ چاند ہے آنکھیں ستاریں زمین پھولوں کی جنت ہو گئی ہے زمین پھولوں کی جنت ہو گئی ہے یہ دنیا خوبصورت ہو گئی ہے مجھے تم سے محبت ہو گئی ہے ,1
Islam mein din shaam se shuru hota hai aur phir shaam par khatam hota hai,0.0, اسلام میں دن شام سے شروع ہوتا ہے اور پھر شام پر ختم ہوتا ہے ,1
aapnke ya mere na manne ye kuch nahi hone wala,0.0, آپکے یا میرے نا ماننے یہ کچھ نہیں ہونے والا ,0
To local kya phool dalty galy Main maa da lora sori da sala,1.0, تو لوکل کیا پھول ڈالتے گلے میں ماں دا لوڑا سوری دا سالا ,1
Very funny bhai...... God bless u,0.0, ویری فنی بھائی . . . . . . گاڈ بلیس یو ,1
"banaa hai tuu mere liye
par main nahiin huun tere liye
tere liye hii hai meraa pyaar
apane ko apanii hii aag mein jalaanaa naa
ho sajanaa ye kyaa ...",0.0, بنا ہے تو میرے لیے پر میں نہیں ہوں تیرے لیے تیرے لیے ہی ہے میرا پیار اپنائے کو اپنی ہی آگ میں جلانا نہ ہو ساجنا یہ کیا . . . ,1
6:09 bc,1.0, 6 : 09 بی سی ,0
Pakitan hi joke hai duniya me,0.0, پاکستان ہی جوک ہے دنیا میں ,0
Good video Bhai Jan,0.0, گڈ ویڈیو بھائی جان ,0
I from Pakistan and I respect India,0.0, آئی فرام پاکستان اینڈ آئی ریسپیکٹ انڈیا ,1
Budhu jo hain,1.0, بدھو جو ہیں ,1
u r toooooo good,0.0, یو آر ٹو گڈ ,1
Amrici qaumi salamti ke musheer John Bolton is tanqeed mein paish rahay hain,0.0, امریکی قومی سلامتی کے مشیر جون بولٹن اس تنقید میں پیش رہے ہیں ,1
"Unhon ney Gau Rakshakon ke khilaaf darj muqadmaat se dast bardari ikhtiyar karne ka mutaliba kya aur woh chahtay hain ke jo gaayein zabt ki gayeen unhen Gaushalah muntaqil kya jaye, halaanke ab tak Eid ul Azhha ke silsila mein kisi gaaye ko zabt nahi kya gaya hai",0.0, انہوں نے جاو رکشاکوں کے خلاف درج مقدمات سے دست برداری اختیار کرنے کا مطالبہ کیا اور وہ چاہتے ہیں کہ جو گائیں ضبط کی گئیں انہیں گوشالح منتقل کیا جائے ، حالانکہ اب تک عید الاضحٰی کے سلسلے میں کسی گائے کو ضبط نہیں کیا گیا ہے ,1
Venkaiah ko diya jata hai jo ke sara sar ghalat hai,0.0, وینکیا کو دیا جاتا ہے جو کہ سرا سر غلط ہے ,1
Ye nasir saab molvi ni mrasi hai,1.0, یہ ناصر صاحب مولوی نہیں میراثی ہے ,1
Khalid mehmood,0.0, خالد محمود ,0
aik andaza ke mutabiq 40 feesad amlah ki aapas mein rishta daari hai,0.0, ایک اندازہ کے مطابق 40 فیصد عملے کی آپس میں رشتہ داری ہے ,1
No change,0.0, نو چینج ,1
Condom Apna Or Choot Parai,1.0, کنڈم اپنا اور چوت پرائی ,0
Yaani khud haar maan gaye ho?Ab abba je ke peeche to na na chupo,0.0, یعنی خود ہار مان گئے ہو ؟ اب ابا جی کے پیچھے تو نا نا چھپو ,1
ghair mulki media ke mutabiq Nazrin Hussain raat ko apne kamray mein so rahay they ke achanak un ka Mobile phone phat gaya jis ki wajah se un ke sir par shadeed chout aayi aur kamrah mein aur un ke gaday mein aag bharak uthi jis se woh jaan bahaq hogaye,0.0, غیر ملکی میڈیا کے مطابق ناظرین حسین رات کو اپنے کمرے میں سو رہے تھے کہ اچانک ان کا موبائل فون پھٹ گیا جس کی وجہ سے ان کے سر پر شدید چوٹ آئی اور کمرے میں اور ان کے گدے میں آگ بھڑک اٹھی جس سے وہ جان بہک ہوگئے ,1
Jeddah :  Saudi arab ke Jeddah Airport par kayi mah baad ek  Khushgawar manzar dekhnay ko mila jab Qatar Airlines ka tayyarah yahan utra ,0.0, جدہ : سعودی عرب کے جدہ ایئرپورٹ پر کئی ماہ بعد ایک خوشگوار منظر دیکھنے کو ملا جب قطر ایئرلائنز کا طیاره یہاں اترا ,1
Es kutty Bakshi ki gand NASR Missile mangti hi or kuch nhi . Ye mucharr sala mrway ga indian buzdil foj ko,1.0, اس کتے بکشی کی گانڈ نصر میزائیل مانگتی ہی اور کچھ نہیں . یہ موچھڑ سالا مروائے گا انڈین بزدل فوج کو ,1
Astagfurallah Ya Allah Reham kara,0.0, استغفراللہ یا اللہ رحم کرایں ,0
Had Hai Yar ONLINE !,0.0, حد ہے یار اون لائن ! ,1
Faisalabad mein ghar ke bahar se la patah honay walay 6 sala bachay ki laash khait se mil gayi .,0.0, فیصل آباد میں گھر کے باہر سے لا پتہ ہونے والے 6 سالہ بچے کی لاش کھیت سے مل گئی . ,1
Kiya amal bataya hai...,0.0, کیا عمل بتایا ہے . . . ,1
"o anadekhe, o anajaane
chhoop ke naa gaa ye parem taraane
kaun hain too mohe, kuchh to bataa re",0.0, او اندیکھے ، او انجانی چھپ کے نہ جا یہ پریم ترانے کون ہیں تو موہے ، کچھ تو بتا رے ,1
Iss zamane mein ala Musalman gharano ke noujawano ko horse riding daston mein Junior Commissioned Officer liya jata tha,0.0, اس زمانے میں اعلیٰ مسلمان گھرانوں کے نووجوانوں کو ہورس رائیڈنگ دستوں میں جونئیر کمیشنڈ آفیسر لیا جاتا تھا ,1
zawaly shab main sitaron ny sath chor diasaba chali to cheraghon ny sath chor diamila jo moka muje un se bat karny kamere naseeb k lafzon ny sath chor diawo roo ba roo tha magr us ko daikhta kasywo rango noor tha ankhon ny sath chor dia,0.0, زاوالی شب میں ستاروں نے ساتھ چور دیاصبا چلی تو چیراگھون نے ساتھ چور دیامیلا جو موقع مجھے ان سے بات کرنے کامیری نصیب کے لفظوں نے ساتھ چور دیاوو رُو با رُو تھا مگر اس کو دیکھتا کاسیوو رنگو نور تھا آنکھوں نے ساتھ چور دیا ,1
Boht zaberdast video! The best video ever,0.0, بہت زبردست ویڈیو ! تھے بیسٹ ویڈیو ایور ,1
Swaiay tayyab urdgan k tmam muslim leader ....kia likhoon,0.0, سوایای طیب وردجان کے تمام مسلم لیڈر . . . . کیا لکھوں ,1
"Tamam maduyeen jo D, E aur F Car Pass ke sath atay hain woh Qilah Golconda ko Gunmbadaan e Qutub Shahi (Banjara Darwaza) ki taraf se barah Sheikhpet Naala aur Toli Chowki ayen chunkay unhen Ramdev Guda aur Makai Darwaza se daakhil honay nahi diya jaye ga",0.0, تمام مدعین جو ڈی ، ای اور ایف کار پاس کے ساتھ آتے ہیں وہ قلعہ گولکنڈہ کو گنبدن قطب شاہی ( بنجارہ دروازہ ) کی طرف سے براہ شیخ پیٹ نالہ اور ٹولی چوکی آئیں چونکہ انہیں رامدیو گدا اور مکئی دروازہ سے داخل ہونے نہیں دیا جائے گا ,1
Us auhdey par reh kar inho ne Karachi ki taraqqi aur behtari ke liye kafi kaam kiye,0.0, اس عہدے پر رہ کر انہوں نے کراچی کی ترقی اور بہتری کے لیے کافی کام کیے ,0
